chrom,chromStart,chromEnd,name,snplistName,population,numVariants,numIndices,numEntries,info
13,23481626,25152918,1kg_chr13_23481626_25152918.AMR.edgelist,1kg_chr13_23481626_25152918.snplist,AMR,13731,6380,72817,""
13,25152918,27381735,1kg_chr13_25152918_27381735.AFR.edgelist,1kg_chr13_25152918_27381735.snplist,AFR,17468,11397,124513,""
13,25152918,27381735,1kg_chr13_25152918_27381735.EAS.edgelist,1kg_chr13_25152918_27381735.snplist,EAS,17468,5208,45467,""
13,25152918,27381735,1kg_chr13_25152918_27381735.EUR.edgelist,1kg_chr13_25152918_27381735.snplist,EUR,17468,6371,64714,""
13,25152918,27381735,1kg_chr13_25152918_27381735.SAS.edgelist,1kg_chr13_25152918_27381735.snplist,SAS,17468,6393,62846,""
13,25152918,27381735,1kg_chr13_25152918_27381735.AMR.edgelist,1kg_chr13_25152918_27381735.snplist,AMR,17468,7114,75856,""
13,27381735,28682599,1kg_chr13_27381735_28682599.AFR.edgelist,1kg_chr13_27381735_28682599.snplist,AFR,10000,6483,68602,""
13,27381735,28682599,1kg_chr13_27381735_28682599.SAS.edgelist,1kg_chr13_27381735_28682599.snplist,SAS,10000,3625,34498,""
13,27381735,28682599,1kg_chr13_27381735_28682599.EUR.edgelist,1kg_chr13_27381735_28682599.snplist,EUR,10000,3666,35422,""
13,27381735,28682599,1kg_chr13_27381735_28682599.AMR.edgelist,1kg_chr13_27381735_28682599.snplist,AMR,10000,4206,44045,""
13,27381735,28682599,1kg_chr13_27381735_28682599.EAS.edgelist,1kg_chr13_27381735_28682599.snplist,EAS,10000,3139,27793,""
13,28682599,30195113,1kg_chr13_28682599_30195113.EUR.edgelist,1kg_chr13_28682599_30195113.snplist,EUR,11065,4416,44973,""
13,28682599,30195113,1kg_chr13_28682599_30195113.EAS.edgelist,1kg_chr13_28682599_30195113.snplist,EAS,11065,3691,32811,""
13,28682599,30195113,1kg_chr13_28682599_30195113.AFR.edgelist,1kg_chr13_28682599_30195113.snplist,AFR,11065,7346,80415,""
13,28682599,30195113,1kg_chr13_28682599_30195113.SAS.edgelist,1kg_chr13_28682599_30195113.snplist,SAS,11065,4467,43319,""
13,28682599,30195113,1kg_chr13_28682599_30195113.AMR.edgelist,1kg_chr13_28682599_30195113.snplist,AMR,11065,4855,52023,""
13,30195113,32229460,1kg_chr13_30195113_32229460.AFR.edgelist,1kg_chr13_30195113_32229460.snplist,AFR,14255,9503,95531,""
13,30195113,32229460,1kg_chr13_30195113_32229460.SAS.edgelist,1kg_chr13_30195113_32229460.snplist,SAS,14255,5522,49343,""
13,30195113,32229460,1kg_chr13_30195113_32229460.AMR.edgelist,1kg_chr13_30195113_32229460.snplist,AMR,14255,5791,56544,""
13,30195113,32229460,1kg_chr13_30195113_32229460.EUR.edgelist,1kg_chr13_30195113_32229460.snplist,EUR,14255,5404,50320,""
13,30195113,32229460,1kg_chr13_30195113_32229460.EAS.edgelist,1kg_chr13_30195113_32229460.snplist,EAS,14255,4756,40531,""
13,32229460,34145272,1kg_chr13_32229460_34145272.AFR.edgelist,1kg_chr13_32229460_34145272.snplist,AFR,13153,8557,96305,""
13,32229460,34145272,1kg_chr13_32229460_34145272.SAS.edgelist,1kg_chr13_32229460_34145272.snplist,SAS,13153,4742,44048,""
13,32229460,34145272,1kg_chr13_32229460_34145272.EAS.edgelist,1kg_chr13_32229460_34145272.snplist,EAS,13153,4085,35584,""
13,32229460,34145272,1kg_chr13_32229460_34145272.EUR.edgelist,1kg_chr13_32229460_34145272.snplist,EUR,13153,4312,40467,""
13,32229460,34145272,1kg_chr13_32229460_34145272.AMR.edgelist,1kg_chr13_32229460_34145272.snplist,AMR,13153,4888,50631,""
13,34145272,35472583,1kg_chr13_34145272_35472583.EUR.edgelist,1kg_chr13_34145272_35472583.snplist,EUR,8238,2952,31303,""
13,34145272,35472583,1kg_chr13_34145272_35472583.AFR.edgelist,1kg_chr13_34145272_35472583.snplist,AFR,8238,5121,57998,""
13,34145272,35472583,1kg_chr13_34145272_35472583.SAS.edgelist,1kg_chr13_34145272_35472583.snplist,SAS,8238,3171,33252,""
13,34145272,35472583,1kg_chr13_34145272_35472583.EAS.edgelist,1kg_chr13_34145272_35472583.snplist,EAS,8238,2323,21039,""
13,34145272,35472583,1kg_chr13_34145272_35472583.AMR.edgelist,1kg_chr13_34145272_35472583.snplist,AMR,8238,3145,34694,""
13,35472583,36923754,1kg_chr13_35472583_36923754.SAS.edgelist,1kg_chr13_35472583_36923754.snplist,SAS,9566,4022,39577,""
13,35472583,36923754,1kg_chr13_35472583_36923754.EAS.edgelist,1kg_chr13_35472583_36923754.snplist,EAS,9566,3469,31785,""
13,35472583,36923754,1kg_chr13_35472583_36923754.AFR.edgelist,1kg_chr13_35472583_36923754.snplist,AFR,9566,6334,66187,""
13,35472583,36923754,1kg_chr13_35472583_36923754.EUR.edgelist,1kg_chr13_35472583_36923754.snplist,EUR,9566,3798,38051,""
13,35472583,36923754,1kg_chr13_35472583_36923754.AMR.edgelist,1kg_chr13_35472583_36923754.snplist,AMR,9566,3980,41951,""
13,36923754,38826979,1kg_chr13_36923754_38826979.SAS.edgelist,1kg_chr13_36923754_38826979.snplist,SAS,13540,5051,50958,""
13,36923754,38826979,1kg_chr13_36923754_38826979.AFR.edgelist,1kg_chr13_36923754_38826979.snplist,AFR,13540,8416,94517,""
13,36923754,38826979,1kg_chr13_36923754_38826979.EUR.edgelist,1kg_chr13_36923754_38826979.snplist,EUR,13540,4605,47520,""
13,36923754,38826979,1kg_chr13_36923754_38826979.EAS.edgelist,1kg_chr13_36923754_38826979.snplist,EAS,13540,3842,36957,""
13,36923754,38826979,1kg_chr13_36923754_38826979.AMR.edgelist,1kg_chr13_36923754_38826979.snplist,AMR,13540,5190,57432,""
13,38826979,39928639,1kg_chr13_38826979_39928639.AMR.edgelist,1kg_chr13_38826979_39928639.snplist,AMR,6535,2673,27566,""
13,38826979,39928639,1kg_chr13_38826979_39928639.AFR.edgelist,1kg_chr13_38826979_39928639.snplist,AFR,6535,4029,40959,""
13,38826979,39928639,1kg_chr13_38826979_39928639.EUR.edgelist,1kg_chr13_38826979_39928639.snplist,EUR,6535,2531,25731,""
13,38826979,39928639,1kg_chr13_38826979_39928639.EAS.edgelist,1kg_chr13_38826979_39928639.snplist,EAS,6535,2194,19666,""
13,38826979,39928639,1kg_chr13_38826979_39928639.SAS.edgelist,1kg_chr13_38826979_39928639.snplist,SAS,6535,2586,25571,""
13,39928639,42006207,1kg_chr13_39928639_42006207.EAS.edgelist,1kg_chr13_39928639_42006207.snplist,EAS,7384,2413,22809,""
13,39928639,42006207,1kg_chr13_39928639_42006207.EUR.edgelist,1kg_chr13_39928639_42006207.snplist,EUR,7384,2496,24389,""
13,39928639,42006207,1kg_chr13_39928639_42006207.AMR.edgelist,1kg_chr13_39928639_42006207.snplist,AMR,7384,2610,27209,""
13,39928639,42006207,1kg_chr13_39928639_42006207.SAS.edgelist,1kg_chr13_39928639_42006207.snplist,SAS,7384,2959,28973,""
13,39928639,42006207,1kg_chr13_39928639_42006207.AFR.edgelist,1kg_chr13_39928639_42006207.snplist,AFR,7384,4244,45356,""
13,42006207,44064237,1kg_chr13_42006207_44064237.AMR.edgelist,1kg_chr13_42006207_44064237.snplist,AMR,14071,5907,62449,""
13,42006207,44064237,1kg_chr13_42006207_44064237.SAS.edgelist,1kg_chr13_42006207_44064237.snplist,SAS,14071,5660,55947,""
13,42006207,44064237,1kg_chr13_42006207_44064237.EUR.edgelist,1kg_chr13_42006207_44064237.snplist,EUR,14071,5169,51780,""
13,42006207,44064237,1kg_chr13_42006207_44064237.EAS.edgelist,1kg_chr13_42006207_44064237.snplist,EAS,14071,5180,50798,""
13,42006207,44064237,1kg_chr13_42006207_44064237.AFR.edgelist,1kg_chr13_42006207_44064237.snplist,AFR,14071,8620,93898,""
13,44064237,45792617,1kg_chr13_44064237_45792617.SAS.edgelist,1kg_chr13_44064237_45792617.snplist,SAS,9310,3849,36117,""
13,44064237,45792617,1kg_chr13_44064237_45792617.EUR.edgelist,1kg_chr13_44064237_45792617.snplist,EUR,9310,3323,31087,""
13,44064237,45792617,1kg_chr13_44064237_45792617.EAS.edgelist,1kg_chr13_44064237_45792617.snplist,EAS,9310,3228,28306,""
13,44064237,45792617,1kg_chr13_44064237_45792617.AMR.edgelist,1kg_chr13_44064237_45792617.snplist,AMR,9310,4033,41477,""
13,44064237,45792617,1kg_chr13_44064237_45792617.AFR.edgelist,1kg_chr13_44064237_45792617.snplist,AFR,9310,6048,64974,""
13,45792617,47248868,1kg_chr13_45792617_47248868.AFR.edgelist,1kg_chr13_45792617_47248868.snplist,AFR,9881,6382,69107,""
13,45792617,47248868,1kg_chr13_45792617_47248868.EAS.edgelist,1kg_chr13_45792617_47248868.snplist,EAS,9881,3360,31187,""
13,45792617,47248868,1kg_chr13_45792617_47248868.AMR.edgelist,1kg_chr13_45792617_47248868.snplist,AMR,9881,4346,47291,""
13,45792617,47248868,1kg_chr13_45792617_47248868.EUR.edgelist,1kg_chr13_45792617_47248868.snplist,EUR,9881,3741,37168,""
13,45792617,47248868,1kg_chr13_45792617_47248868.SAS.edgelist,1kg_chr13_45792617_47248868.snplist,SAS,9881,4074,39616,""
13,47248868,48152359,1kg_chr13_47248868_48152359.EUR.edgelist,1kg_chr13_47248868_48152359.snplist,EUR,6908,2797,31854,""
13,47248868,48152359,1kg_chr13_47248868_48152359.EAS.edgelist,1kg_chr13_47248868_48152359.snplist,EAS,6908,2251,22769,""
13,47248868,48152359,1kg_chr13_47248868_48152359.AMR.edgelist,1kg_chr13_47248868_48152359.snplist,AMR,6908,3055,36828,""
13,47248868,48152359,1kg_chr13_47248868_48152359.AFR.edgelist,1kg_chr13_47248868_48152359.snplist,AFR,6908,4250,52798,""
13,47248868,48152359,1kg_chr13_47248868_48152359.SAS.edgelist,1kg_chr13_47248868_48152359.snplist,SAS,6908,2781,31000,""
13,48152359,50980149,1kg_chr13_48152359_50980149.AMR.edgelist,1kg_chr13_48152359_50980149.snplist,AMR,16058,6829,79145,""
13,48152359,50980149,1kg_chr13_48152359_50980149.EAS.edgelist,1kg_chr13_48152359_50980149.snplist,EAS,16058,5369,55529,""
13,48152359,50980149,1kg_chr13_48152359_50980149.AFR.edgelist,1kg_chr13_48152359_50980149.snplist,AFR,16058,9791,119184,""
13,48152359,50980149,1kg_chr13_48152359_50980149.EUR.edgelist,1kg_chr13_48152359_50980149.snplist,EUR,16058,6061,66932,""
13,48152359,50980149,1kg_chr13_48152359_50980149.SAS.edgelist,1kg_chr13_48152359_50980149.snplist,SAS,16058,6334,68371,""
13,50980149,54109045,1kg_chr13_50980149_54109045.AFR.edgelist,1kg_chr13_50980149_54109045.snplist,AFR,17838,10586,120050,""
13,50980149,54109045,1kg_chr13_50980149_54109045.SAS.edgelist,1kg_chr13_50980149_54109045.snplist,SAS,17838,6803,69317,""
13,50980149,54109045,1kg_chr13_50980149_54109045.EUR.edgelist,1kg_chr13_50980149_54109045.snplist,EUR,17838,6333,66577,""
13,50980149,54109045,1kg_chr13_50980149_54109045.EAS.edgelist,1kg_chr13_50980149_54109045.snplist,EAS,17838,5431,52009,""
13,50980149,54109045,1kg_chr13_50980149_54109045.AMR.edgelist,1kg_chr13_50980149_54109045.snplist,AMR,17838,7386,82325,""
13,54109045,56979553,1kg_chr13_54109045_56979553.SAS.edgelist,1kg_chr13_54109045_56979553.snplist,SAS,16681,5624,59103,""
13,54109045,56979553,1kg_chr13_54109045_56979553.EAS.edgelist,1kg_chr13_54109045_56979553.snplist,EAS,16681,5349,55266,""
13,54109045,56979553,1kg_chr13_54109045_56979553.EUR.edgelist,1kg_chr13_54109045_56979553.snplist,EUR,16681,5693,61832,""
13,54109045,56979553,1kg_chr13_54109045_56979553.AMR.edgelist,1kg_chr13_54109045_56979553.snplist,AMR,16681,6872,79257,""
13,54109045,56979553,1kg_chr13_54109045_56979553.AFR.edgelist,1kg_chr13_54109045_56979553.snplist,AFR,16681,9058,107835,""
13,56979553,59146123,1kg_chr13_56979553_59146123.EUR.edgelist,1kg_chr13_56979553_59146123.snplist,EUR,11268,4476,49304,""
13,56979553,59146123,1kg_chr13_56979553_59146123.AFR.edgelist,1kg_chr13_56979553_59146123.snplist,AFR,11268,6235,69608,""
13,56979553,59146123,1kg_chr13_56979553_59146123.AMR.edgelist,1kg_chr13_56979553_59146123.snplist,AMR,11268,4936,55849,""
13,56979553,59146123,1kg_chr13_56979553_59146123.SAS.edgelist,1kg_chr13_56979553_59146123.snplist,SAS,11268,4629,48891,""
13,56979553,59146123,1kg_chr13_56979553_59146123.EAS.edgelist,1kg_chr13_56979553_59146123.snplist,EAS,11268,4391,45564,""
13,59146123,60692241,1kg_chr13_59146123_60692241.AMR.edgelist,1kg_chr13_59146123_60692241.snplist,AMR,9150,4211,48248,""
13,59146123,60692241,1kg_chr13_59146123_60692241.EUR.edgelist,1kg_chr13_59146123_60692241.snplist,EUR,9150,3914,43054,""
13,59146123,60692241,1kg_chr13_59146123_60692241.AFR.edgelist,1kg_chr13_59146123_60692241.snplist,AFR,9150,5624,65712,""
13,59146123,60692241,1kg_chr13_59146123_60692241.EAS.edgelist,1kg_chr13_59146123_60692241.snplist,EAS,9150,3560,36302,""
13,59146123,60692241,1kg_chr13_59146123_60692241.SAS.edgelist,1kg_chr13_59146123_60692241.snplist,SAS,9150,4012,43659,""
13,60692241,63397672,1kg_chr13_60692241_63397672.AFR.edgelist,1kg_chr13_60692241_63397672.snplist,AFR,19762,10740,123462,""
13,60692241,63397672,1kg_chr13_60692241_63397672.AMR.edgelist,1kg_chr13_60692241_63397672.snplist,AMR,19762,8061,92335,""
13,60692241,63397672,1kg_chr13_60692241_63397672.EAS.edgelist,1kg_chr13_60692241_63397672.snplist,EAS,19762,6407,62903,""
13,60692241,63397672,1kg_chr13_60692241_63397672.EUR.edgelist,1kg_chr13_60692241_63397672.snplist,EUR,19762,7566,83556,""
13,60692241,63397672,1kg_chr13_60692241_63397672.SAS.edgelist,1kg_chr13_60692241_63397672.snplist,SAS,19762,7749,83458,""
13,63397672,64875121,1kg_chr13_63397672_64875121.AMR.edgelist,1kg_chr13_63397672_64875121.snplist,AMR,10519,4154,41541,""
13,63397672,64875121,1kg_chr13_63397672_64875121.AFR.edgelist,1kg_chr13_63397672_64875121.snplist,AFR,10519,5828,62760,""
13,63397672,64875121,1kg_chr13_63397672_64875121.EUR.edgelist,1kg_chr13_63397672_64875121.snplist,EUR,10519,3749,35840,""
13,63397672,64875121,1kg_chr13_63397672_64875121.EAS.edgelist,1kg_chr13_63397672_64875121.snplist,EAS,10519,3368,29624,""
13,63397672,64875121,1kg_chr13_63397672_64875121.SAS.edgelist,1kg_chr13_63397672_64875121.snplist,SAS,10519,4163,39690,""
13,64875121,69183613,1kg_chr13_64875121_69183613.AMR.edgelist,1kg_chr13_64875121_69183613.snplist,AMR,28592,10440,125912,""
13,64875121,69183613,1kg_chr13_64875121_69183613.EAS.edgelist,1kg_chr13_64875121_69183613.snplist,EAS,28592,8719,90033,""
13,64875121,69183613,1kg_chr13_64875121_69183613.SAS.edgelist,1kg_chr13_64875121_69183613.snplist,SAS,28592,9727,103937,""
13,64875121,69183613,1kg_chr13_64875121_69183613.AFR.edgelist,1kg_chr13_64875121_69183613.snplist,AFR,28592,16396,137647,""
13,64875121,69183613,1kg_chr13_64875121_69183613.EUR.edgelist,1kg_chr13_64875121_69183613.snplist,EUR,28592,9812,112460,""
13,69183613,70717177,1kg_chr13_69183613_70717177.AMR.edgelist,1kg_chr13_69183613_70717177.snplist,AMR,12036,5078,59470,""
13,69183613,70717177,1kg_chr13_69183613_70717177.EUR.edgelist,1kg_chr13_69183613_70717177.snplist,EUR,12036,4941,55799,""
13,69183613,70717177,1kg_chr13_69183613_70717177.AFR.edgelist,1kg_chr13_69183613_70717177.snplist,AFR,12036,7665,91371,""
13,69183613,70717177,1kg_chr13_69183613_70717177.EAS.edgelist,1kg_chr13_69183613_70717177.snplist,EAS,12036,3596,33569,""
13,69183613,70717177,1kg_chr13_69183613_70717177.SAS.edgelist,1kg_chr13_69183613_70717177.snplist,SAS,12036,4665,49497,""
13,70717177,73223631,1kg_chr13_70717177_73223631.EUR.edgelist,1kg_chr13_70717177_73223631.snplist,EUR,17380,6823,69790,""
13,70717177,73223631,1kg_chr13_70717177_73223631.SAS.edgelist,1kg_chr13_70717177_73223631.snplist,SAS,17380,6883,68443,""
13,70717177,73223631,1kg_chr13_70717177_73223631.AMR.edgelist,1kg_chr13_70717177_73223631.snplist,AMR,17380,7414,81998,""
13,70717177,73223631,1kg_chr13_70717177_73223631.EAS.edgelist,1kg_chr13_70717177_73223631.snplist,EAS,17380,5848,54794,""
13,70717177,73223631,1kg_chr13_70717177_73223631.AFR.edgelist,1kg_chr13_70717177_73223631.snplist,AFR,17380,10703,121096,""
13,73223631,74730744,1kg_chr13_73223631_74730744.EUR.edgelist,1kg_chr13_73223631_74730744.snplist,EUR,10844,4718,47040,""
13,73223631,74730744,1kg_chr13_73223631_74730744.AMR.edgelist,1kg_chr13_73223631_74730744.snplist,AMR,10844,5085,53621,""
13,73223631,74730744,1kg_chr13_73223631_74730744.AFR.edgelist,1kg_chr13_73223631_74730744.snplist,AFR,10844,7313,76421,""
13,73223631,74730744,1kg_chr13_73223631_74730744.SAS.edgelist,1kg_chr13_73223631_74730744.snplist,SAS,10844,4883,47436,""
13,73223631,74730744,1kg_chr13_73223631_74730744.EAS.edgelist,1kg_chr13_73223631_74730744.snplist,EAS,10844,3768,32781,""
13,74730744,76837110,1kg_chr13_74730744_76837110.AFR.edgelist,1kg_chr13_74730744_76837110.snplist,AFR,14747,9664,110177,""
13,74730744,76837110,1kg_chr13_74730744_76837110.AMR.edgelist,1kg_chr13_74730744_76837110.snplist,AMR,14747,6402,71278,""
13,74730744,76837110,1kg_chr13_74730744_76837110.SAS.edgelist,1kg_chr13_74730744_76837110.snplist,SAS,14747,6197,64942,""
13,74730744,76837110,1kg_chr13_74730744_76837110.EAS.edgelist,1kg_chr13_74730744_76837110.snplist,EAS,14747,5067,49915,""
13,74730744,76837110,1kg_chr13_74730744_76837110.EUR.edgelist,1kg_chr13_74730744_76837110.snplist,EUR,14747,5777,61554,""
13,76837110,78797698,1kg_chr13_76837110_78797698.EAS.edgelist,1kg_chr13_76837110_78797698.snplist,EAS,12867,4027,38801,""
13,76837110,78797698,1kg_chr13_76837110_78797698.AFR.edgelist,1kg_chr13_76837110_78797698.snplist,AFR,12867,7314,82593,""
13,76837110,78797698,1kg_chr13_76837110_78797698.SAS.edgelist,1kg_chr13_76837110_78797698.snplist,SAS,12867,4757,48391,""
13,76837110,78797698,1kg_chr13_76837110_78797698.AMR.edgelist,1kg_chr13_76837110_78797698.snplist,AMR,12867,5474,60711,""
13,76837110,78797698,1kg_chr13_76837110_78797698.EUR.edgelist,1kg_chr13_76837110_78797698.snplist,EUR,12867,4813,50251,""
13,78797698,79683065,1kg_chr13_78797698_79683065.SAS.edgelist,1kg_chr13_78797698_79683065.snplist,SAS,6002,2106,19782,""
13,78797698,79683065,1kg_chr13_78797698_79683065.AFR.edgelist,1kg_chr13_78797698_79683065.snplist,AFR,6002,3774,43503,""
13,78797698,79683065,1kg_chr13_78797698_79683065.AMR.edgelist,1kg_chr13_78797698_79683065.snplist,AMR,6002,2367,25386,""
13,78797698,79683065,1kg_chr13_78797698_79683065.EAS.edgelist,1kg_chr13_78797698_79683065.snplist,EAS,6002,1600,13807,""
13,78797698,79683065,1kg_chr13_78797698_79683065.EUR.edgelist,1kg_chr13_78797698_79683065.snplist,EUR,6002,2030,19823,""
13,79683065,81152707,1kg_chr13_79683065_81152707.AFR.edgelist,1kg_chr13_79683065_81152707.snplist,AFR,9455,5801,67138,""
13,79683065,81152707,1kg_chr13_79683065_81152707.EAS.edgelist,1kg_chr13_79683065_81152707.snplist,EAS,9455,3091,32226,""
13,79683065,81152707,1kg_chr13_79683065_81152707.AMR.edgelist,1kg_chr13_79683065_81152707.snplist,AMR,9455,3835,45174,""
13,79683065,81152707,1kg_chr13_79683065_81152707.EUR.edgelist,1kg_chr13_79683065_81152707.snplist,EUR,9455,3546,40520,""
13,79683065,81152707,1kg_chr13_79683065_81152707.SAS.edgelist,1kg_chr13_79683065_81152707.snplist,SAS,9455,3771,40405,""
13,81152707,84461288,1kg_chr13_81152707_84461288.AMR.edgelist,1kg_chr13_81152707_84461288.snplist,AMR,21764,8371,92254,""
13,81152707,84461288,1kg_chr13_81152707_84461288.AFR.edgelist,1kg_chr13_81152707_84461288.snplist,AFR,21764,12130,91102,""
13,81152707,84461288,1kg_chr13_81152707_84461288.EUR.edgelist,1kg_chr13_81152707_84461288.snplist,EUR,21764,7660,82708,""
13,81152707,84461288,1kg_chr13_81152707_84461288.EAS.edgelist,1kg_chr13_81152707_84461288.snplist,EAS,21764,6636,64481,""
13,81152707,84461288,1kg_chr13_81152707_84461288.SAS.edgelist,1kg_chr13_81152707_84461288.snplist,SAS,21764,8010,83192,""
13,84461288,87540413,1kg_chr13_84461288_87540413.AFR.edgelist,1kg_chr13_84461288_87540413.snplist,AFR,22195,12991,102472,""
13,84461288,87540413,1kg_chr13_84461288_87540413.EUR.edgelist,1kg_chr13_84461288_87540413.snplist,EUR,22195,8461,92139,""
13,84461288,87540413,1kg_chr13_84461288_87540413.AMR.edgelist,1kg_chr13_84461288_87540413.snplist,AMR,22195,9475,107444,""
13,84461288,87540413,1kg_chr13_84461288_87540413.EAS.edgelist,1kg_chr13_84461288_87540413.snplist,EAS,22195,7212,70339,""
13,84461288,87540413,1kg_chr13_84461288_87540413.SAS.edgelist,1kg_chr13_84461288_87540413.snplist,SAS,22195,8487,89885,""
13,87540413,91112338,1kg_chr13_87540413_91112338.AMR.edgelist,1kg_chr13_87540413_91112338.snplist,AMR,25218,9470,104902,""
13,87540413,91112338,1kg_chr13_87540413_91112338.AFR.edgelist,1kg_chr13_87540413_91112338.snplist,AFR,25218,13904,105103,""
13,87540413,91112338,1kg_chr13_87540413_91112338.SAS.edgelist,1kg_chr13_87540413_91112338.snplist,SAS,25218,8985,91677,""
13,87540413,91112338,1kg_chr13_87540413_91112338.EUR.edgelist,1kg_chr13_87540413_91112338.snplist,EUR,25218,8736,91285,""
13,87540413,91112338,1kg_chr13_87540413_91112338.EAS.edgelist,1kg_chr13_87540413_91112338.snplist,EAS,25218,7477,73538,""
13,91112338,95131571,1kg_chr13_91112338_95131571.AMR.edgelist,1kg_chr13_91112338_95131571.snplist,AMR,28605,12105,141041,""
13,91112338,95131571,1kg_chr13_91112338_95131571.EUR.edgelist,1kg_chr13_91112338_95131571.snplist,EUR,28605,10438,114515,""
13,91112338,95131571,1kg_chr13_91112338_95131571.AFR.edgelist,1kg_chr13_91112338_95131571.snplist,AFR,28605,18508,143569,""
13,91112338,95131571,1kg_chr13_91112338_95131571.EAS.edgelist,1kg_chr13_91112338_95131571.snplist,EAS,28605,8955,90248,""
13,91112338,95131571,1kg_chr13_91112338_95131571.SAS.edgelist,1kg_chr13_91112338_95131571.snplist,SAS,28605,10999,116602,""
13,95131571,97662078,1kg_chr13_95131571_97662078.EUR.edgelist,1kg_chr13_95131571_97662078.snplist,EUR,15469,5717,64330,""
13,95131571,97662078,1kg_chr13_95131571_97662078.AFR.edgelist,1kg_chr13_95131571_97662078.snplist,AFR,15469,9477,115663,""
13,95131571,97662078,1kg_chr13_95131571_97662078.AMR.edgelist,1kg_chr13_95131571_97662078.snplist,AMR,15469,6287,74121,""
13,95131571,97662078,1kg_chr13_95131571_97662078.SAS.edgelist,1kg_chr13_95131571_97662078.snplist,SAS,15469,5731,61802,""
13,95131571,97662078,1kg_chr13_95131571_97662078.EAS.edgelist,1kg_chr13_95131571_97662078.snplist,EAS,15469,5087,53637,""
13,97662078,99152122,1kg_chr13_97662078_99152122.EUR.edgelist,1kg_chr13_97662078_99152122.snplist,EUR,11471,4774,49972,""
13,97662078,99152122,1kg_chr13_97662078_99152122.AFR.edgelist,1kg_chr13_97662078_99152122.snplist,AFR,11471,7454,80301,""
13,97662078,99152122,1kg_chr13_97662078_99152122.SAS.edgelist,1kg_chr13_97662078_99152122.snplist,SAS,11471,5300,54870,""
13,97662078,99152122,1kg_chr13_97662078_99152122.AMR.edgelist,1kg_chr13_97662078_99152122.snplist,AMR,11471,5327,58457,""
13,97662078,99152122,1kg_chr13_97662078_99152122.EAS.edgelist,1kg_chr13_97662078_99152122.snplist,EAS,11471,4186,40381,""
13,99152122,101282511,1kg_chr13_99152122_101282511.AFR.edgelist,1kg_chr13_99152122_101282511.snplist,AFR,14417,9399,107746,""
13,99152122,101282511,1kg_chr13_99152122_101282511.EUR.edgelist,1kg_chr13_99152122_101282511.snplist,EUR,14417,5726,63478,""
13,99152122,101282511,1kg_chr13_99152122_101282511.AMR.edgelist,1kg_chr13_99152122_101282511.snplist,AMR,14417,6200,70527,""
13,99152122,101282511,1kg_chr13_99152122_101282511.SAS.edgelist,1kg_chr13_99152122_101282511.snplist,SAS,14417,6173,67164,""
13,99152122,101282511,1kg_chr13_99152122_101282511.EAS.edgelist,1kg_chr13_99152122_101282511.snplist,EAS,14417,5208,53004,""
13,101282511,102084989,1kg_chr13_101282511_102084989.AFR.edgelist,1kg_chr13_101282511_102084989.snplist,AFR,5701,3885,48121,""
13,101282511,102084989,1kg_chr13_101282511_102084989.EAS.edgelist,1kg_chr13_101282511_102084989.snplist,EAS,5701,1941,19927,""
13,101282511,102084989,1kg_chr13_101282511_102084989.EUR.edgelist,1kg_chr13_101282511_102084989.snplist,EUR,5701,2218,26545,""
13,101282511,102084989,1kg_chr13_101282511_102084989.AMR.edgelist,1kg_chr13_101282511_102084989.snplist,AMR,5701,2563,32085,""
13,101282511,102084989,1kg_chr13_101282511_102084989.SAS.edgelist,1kg_chr13_101282511_102084989.snplist,SAS,5701,2262,25289,""
13,102084989,103034307,1kg_chr13_102084989_103034307.AMR.edgelist,1kg_chr13_102084989_103034307.snplist,AMR,6577,2934,32875,""
13,102084989,103034307,1kg_chr13_102084989_103034307.SAS.edgelist,1kg_chr13_102084989_103034307.snplist,SAS,6577,2755,28656,""
13,102084989,103034307,1kg_chr13_102084989_103034307.AFR.edgelist,1kg_chr13_102084989_103034307.snplist,AFR,6577,4195,46781,""
13,102084989,103034307,1kg_chr13_102084989_103034307.EUR.edgelist,1kg_chr13_102084989_103034307.snplist,EUR,6577,2683,29353,""
13,102084989,103034307,1kg_chr13_102084989_103034307.EAS.edgelist,1kg_chr13_102084989_103034307.snplist,EAS,6577,2339,23064,""
13,103034307,104823326,1kg_chr13_103034307_104823326.AFR.edgelist,1kg_chr13_103034307_104823326.snplist,AFR,14807,9861,108983,""
13,103034307,104823326,1kg_chr13_103034307_104823326.EUR.edgelist,1kg_chr13_103034307_104823326.snplist,EUR,14807,5516,53216,""
13,103034307,104823326,1kg_chr13_103034307_104823326.EAS.edgelist,1kg_chr13_103034307_104823326.snplist,EAS,14807,5070,44162,""
13,103034307,104823326,1kg_chr13_103034307_104823326.AMR.edgelist,1kg_chr13_103034307_104823326.snplist,AMR,14807,6445,68314,""
13,103034307,104823326,1kg_chr13_103034307_104823326.SAS.edgelist,1kg_chr13_103034307_104823326.snplist,SAS,14807,5989,56187,""
13,104823326,105741093,1kg_chr13_104823326_105741093.AFR.edgelist,1kg_chr13_104823326_105741093.snplist,AFR,7913,5023,48546,""
13,104823326,105741093,1kg_chr13_104823326_105741093.AMR.edgelist,1kg_chr13_104823326_105741093.snplist,AMR,7913,3464,33959,""
13,104823326,105741093,1kg_chr13_104823326_105741093.EUR.edgelist,1kg_chr13_104823326_105741093.snplist,EUR,7913,2935,27360,""
